epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
72,2429.57,0.73986,0.84739,0.96294,0.34345,0.13634,0.12929,0.10033,1.11858,2.99207,1.19666,0.0002971,0.0002971,0.0002971
73,2462.47,0.73273,0.81533,0.94232,0.35899,0.17542,0.16175,0.12911,1.10975,2.86488,1.20697,0.0002872,0.0002872,0.0002872
74,2496.38,0.70753,0.77585,0.94913,0.37173,0.16278,0.15279,0.12054,1.09958,2.86838,1.19628,0.0002773,0.0002773,0.0002773
75,2531.3,0.74458,0.80474,0.96002,0.27063,0.19452,0.13588,0.10706,1.11707,2.93585,1.19193,0.0002674,0.0002674,0.0002674
76,2564.61,0.73723,0.78172,0.95581,0.33067,0.1675,0.13257,0.1044,1.10549,2.9602,1.19989,0.0002575,0.0002575,0.0002575
77,2598.2,0.74238,0.78245,0.95448,0.2423,0.16991,0.14091,0.11068,1.11289,2.90404,1.20607,0.0002476,0.0002476,0.0002476
78,2626.81,0.75649,0.78696,0.94831,0.42867,0.13346,0.1309,0.10144,1.13098,3.06756,1.2191,0.0002377,0.0002377,0.0002377
79,2655.44,0.71567,0.75418,0.95047,0.22854,0.19982,0.13673,0.10602,1.11731,2.98341,1.20884,0.0002278,0.0002278,0.0002278
80,2681.35,0.71519,0.73885,0.94804,0.28428,0.18599,0.13583,0.10441,1.10258,2.98527,1.19145,0.0002179,0.0002179,0.0002179
81,2704.74,0.71933,0.74147,0.94293,0.28059,0.1941,0.14889,0.11628,1.09856,2.96043,1.19218,0.000208,0.000208,0.000208
82,2730.71,0.70337,0.71727,0.94613,0.23841,0.16043,0.13149,0.09944,1.09754,2.97816,1.18749,0.0001981,0.0001981,0.0001981
83,2753.97,0.68408,0.7012,0.94041,0.4207,0.13166,0.14432,0.11542,1.08793,2.91754,1.19207,0.0001882,0.0001882,0.0001882
84,2782.17,0.69024,0.69314,0.92768,0.33333,0.14375,0.12756,0.09727,1.09047,3.02733,1.18532,0.0001783,0.0001783,0.0001783
85,2808.21,0.72139,0.72086,0.93939,0.35787,0.1554,0.13507,0.10726,1.08611,2.97704,1.1889,0.0001684,0.0001684,0.0001684
86,2832.32,0.68364,0.68391,0.93408,0.36213,0.16103,0.13783,0.1079,1.08812,2.97395,1.19168,0.0001585,0.0001585,0.0001585
87,2859.03,0.68161,0.67012,0.9291,0.26238,0.16143,0.12876,0.1019,1.08474,2.97275,1.19235,0.0001486,0.0001486,0.0001486
88,2884.93,0.67931,0.68523,0.92784,0.37058,0.1349,0.13442,0.10786,1.08438,2.92994,1.19836,0.0001387,0.0001387,0.0001387
89,2911.53,0.67762,0.66303,0.92561,0.33346,0.14987,0.14219,0.1131,1.0812,2.92949,1.19997,0.0001288,0.0001288,0.0001288
90,2934.85,0.65063,0.64475,0.91812,0.33592,0.14798,0.13939,0.11243,1.08574,2.95569,1.19662,0.0001189,0.0001189,0.0001189
91,2965.52,0.63105,0.63134,0.89153,0.33624,0.15412,0.13574,0.10827,1.11378,2.9995,1.2169,0.000109,0.000109,0.000109
92,2992.55,0.61494,0.58887,0.88744,0.20753,0.18276,0.14059,0.1136,1.09375,2.93848,1.19964,9.91e-05,9.91e-05,9.91e-05
93,3018.61,0.59872,0.55814,0.8819,0.20547,0.17806,0.13874,0.11219,1.0896,2.95717,1.20311,8.92e-05,8.92e-05,8.92e-05
94,3041.63,0.60313,0.55942,0.87878,0.26063,0.18193,0.13879,0.10964,1.09622,2.95923,1.18461,7.93e-05,7.93e-05,7.93e-05
95,3067.52,0.57686,0.5246,0.87858,0.28133,0.17308,0.14271,0.1136,1.0915,2.98792,1.18684,6.94e-05,6.94e-05,6.94e-05
96,3093.89,0.57511,0.50741,0.86917,0.37011,0.14557,0.14274,0.11458,1.08803,2.97124,1.19962,5.95e-05,5.95e-05,5.95e-05
97,3120.37,0.5835,0.52788,0.8723,0.33967,0.15024,0.14222,0.11427,1.08681,2.99218,1.19509,4.96e-05,4.96e-05,4.96e-05
98,3144.73,0.58098,0.51113,0.87814,0.31741,0.15171,0.14158,0.11403,1.08275,2.96345,1.19364,3.97e-05,3.97e-05,3.97e-05
99,3172.14,0.56568,0.50299,0.86275,0.38719,0.15851,0.1367,0.11026,1.08914,2.94464,1.20409,2.98e-05,2.98e-05,2.98e-05
100,3198.51,0.56129,0.50216,0.86054,0.41014,0.14421,0.13529,0.10812,1.08924,2.9675,1.20556,1.99e-05,1.99e-05,1.99e-05
